,Earnings Yield,Dividend Yield,EPS Growth,Sales Growth,ROE,ROA,Gross Margin,Net Income Margin,Operating Margin,Price to Sales,Price to Book,MarketCap,momentum_12m,momentum_6m,momentum_3m,future_return,volatility,beta,idiosyncratic_vol,avg_volume,Earnings Yield_z,Dividend Yield_z,EPS Growth_z,Sales Growth_z,ROE_z,ROA_z,Gross Margin_z,Net Income Margin_z,Operating Margin_z,Price to Sales_z,Price to Book_z,MarketCap_z,momentum_12m_z,momentum_6m_z,momentum_3m_z,volatility_z,beta_z,idiosyncratic_vol_z,avg_volume_z,predicted_return,rank
WBD,0.0022031539735402087,0.0,0.0,-0.025,0.0,0.009430001,0.42583,0.00769,0.07639,0.6361487,0.73467916,25014003712.0,0.15141233233382523,0.30036097822493657,-0.05822552053696273,0.03767819725637023,0.44803020470832056,1.0,0.44803020470832056,20935693.333333332,-1.6625118525000535,-1.2187553656733638,-0.3564510454312305,-0.9693479338723062,-1.0236739072310468,-1.2765963035774306,-0.10230547655688507,-1.4416311239094377,-1.079240886555487,1.059447009900843,0.6079672094268642,-0.5533344153389066,0.4064220787506886,2.021829756917233,-0.029786220393246986,1.8082734319725475,,1.8082734319725475,3.0289870920538142,-0.071200654,330.0
SYY,0.05322779184824884,2.78,0.0,0.045,0.84264,0.088520005,0.18431,0.02398,0.038510002,0.4455652,17.80559,35845881856.0,-0.06507963812454898,-0.035152141455702224,-0.08193023941437139,0.04358350090436747,0.2957101596944725,1.0,0.2957101596944725,3866246.6666666665,0.34127154728452774,0.5654282815964897,-0.3564510454312305,-0.21994645943782745,2.9844381266284965,0.5313012156313647,-1.2231606670302313,-1.2696653362101358,-1.4013569832399628,1.1190412899567606,-1.9100725679840633,-0.4084039981830673,-0.5408245285062439,-0.25373582088119007,-0.24845758155324993,-0.2400264735697552,,-0.2400264735697552,-0.18750316521993732,-0.07140172,331.0
PTC,0.02092426145517525,0.0,0.236,0.027,0.12994,0.059359998,0.80695,0.16952999,0.20477,8.10348,5.7991514,18746478592.0,-0.16123820698919078,-0.08856908373356343,-0.22829261715404126,-0.0646575241573818,0.31952080107894004,1.0,0.31952080107894004,1334260.0,-0.9273171316791674,-1.2187553656733638,-0.0165446246204525,-0.4126496957209792,-0.40559966712885714,-0.13525968523053322,1.6664106968167554,0.26683673131445074,0.012450419562137195,-1.275541238098161,-0.13906630691205793,-0.637193836401491,-0.9615601240244503,-0.6160279280704657,-1.5986216787723122,0.08016339043844206,,0.08016339043844206,-0.6646194188348978,-0.07241162,332.0
BKR,0.06956115743922842,2.15,1.745,0.077,0.18469,0.05748,0.21248,0.10705,0.14028,1.5241797,2.5102544,42416398336.0,0.3808631125292412,0.30036097822493657,0.01386819969528652,-0.07692307060033932,0.3952129831438059,1.0,0.3952129831438059,8014576.666666667,0.9826974975123899,0.1610988939058395,2.156840074546768,0.12263707173222005,-0.145175127759957,-0.17823406313443985,-1.0924282609535743,-0.3927348276661818,-0.5359463114826175,0.7817652162915514,0.3460614960170252,-0.3204905558680614,1.4103691194302135,2.021829756917233,0.6352641442959022,1.0980221322715351,,1.0980221322715351,0.5941896037092893,-0.07282254,333.0
CTSH,0.05700201980956993,1.57,-0.012,0.068,0.16211,0.09838,0.34342998,0.11350001,0.15742,1.9828749,2.7182465,39134019584.0,0.04337971004869079,0.0444556640859477,-0.022875662111741746,-0.0986450320042026,0.2810056261434146,1.0,0.2810056261434146,4485956.666666667,0.48948887230442023,-0.21114085984110828,-0.37373442276059204,0.026285453590644256,-0.2525794400695417,0.7566882379902347,-0.48471061945232846,-0.3246451376527764,-0.3901947225524407,0.6383340682167964,0.31538168132547173,-0.36440874950600705,-0.06626766912307538,0.28619174495313876,0.29630925868131835,-0.4377633812823102,,-0.4377633812823102,-0.0707277819131292,-0.07308443,334.0
QCOM,0.059202961190031614,2.17,0.15,0.175,0.41968,0.12626,0.55993,0.25936002,0.30465,4.2553935,6.439117,173177487360.0,-0.05632236875925423,-0.040806197017268064,-0.015051769251892999,-0.07555175224535038,0.3683065867055859,1.0,0.3683065867055859,8320456.666666667,0.5759218189310553,0.17393474748332047,-0.14040882881421057,1.1717991359404905,0.9725812650491361,1.3939897968008934,0.5200308974182547,1.2151296636657047,0.8617893170152316,-0.07226842297830448,-0.2334642480692886,1.4290914582628536,-0.5025076630929582,-0.29208357378905175,0.3684831287905167,0.7362025879175454,,0.7362025879175454,0.6518282641244616,-0.07309076,335.0
J,0.029987708637983466,1.05,0.0,0.044,0.0817,0.04547,0.24937001,0.05303,0.0777,1.2867275,3.567253,14956495872.0,-0.02140967493833401,0.029854262960651523,-0.09450205627519404,-0.06129441344374975,0.2709887300653877,1.0,0.2709887300653877,987500.0,-0.5713874128964422,-0.5448730528556133,-0.3564510454312305,-0.23065219478689145,-0.635058658528962,-0.4527674821199496,-0.9212277012272011,-0.9629982930754077,-1.0681011793502053,0.8560150485524435,0.1901492225353331,-0.6879037658634728,-0.3497494305264279,0.18716001164870633,-0.36443011509931694,-0.5724640195901852,,-0.5724640195901852,-0.7299613237831296,-0.0732357,336.0
EMN,0.08421168223193295,3.65,0.079,0.017,0.15955,0.057919998,0.24483,0.09646,0.16214001,1.1180454,1.8143065,10489501696.0,0.021632559868607126,-0.062056716553703484,-0.06670869513110089,-0.0923906572947063,0.2994631823466598,1.0,0.2994631823466598,1084216.6666666667,1.5580367767413545,1.1237879122169117,-0.2426688113462667,-0.5197070492116189,-0.2647563683030465,-0.16817626502563174,-0.9422971520937997,-0.504528424457809,-0.35005767720434716,0.9087608964764259,0.44871709018130257,-0.7476721015808566,-0.16142091744898532,-0.43621191909332585,-0.10804183460456114,-0.18955829032260293,,-0.18955829032260293,-0.7117364672822554,-0.07343481,337.0
FDX,0.06469859995464629,2.28,-0.133,0.139,0.14609,0.04723,0.2709,0.04449,0.0764,0.6674918,2.204604,58334113792.0,-0.03114560876221073,-0.14431209304090786,-0.13386152758163827,-0.07282119550360178,0.31990132390377796,1.0,0.31990132390377796,1719556.6666666667,0.7917404937208254,0.2445319421594657,-0.5480084774983215,0.7863926633741872,-0.32878037378077063,-0.41253610681482905,-0.8213105057885658,-1.0531510141897134,-1.0791558506226224,1.0496462166568286,0.3911463700694493,-0.10751168825737807,-0.3923483789475586,-0.9940962232937061,-0.7275134829987262,0.08528041141950421,,0.08528041141950421,-0.5920158366160608,-0.0739045,338.0
MLM,0.06790239519587837,0.66,0.052,0.014,0.22822,0.055710003,0.29038998,0.30523002,0.27652,4.4541135,3.087374,29112084480.0,-0.20618767502341084,-0.07076531949231324,-0.14628873002260623,-0.07523695561917243,0.31449296347811584,1.0,0.31449296347811584,697226.6666666666,0.9175564130116852,-0.7951721976164922,-0.28155641033733025,-0.551824255258811,0.06188021833553572,-0.21869395722304064,-0.7308606662505494,1.699357452601676,0.622583237866698,-0.13440693619016125,0.26093363595472735,-0.49850213719205944,-1.1582336126682502,-0.49527666474821275,-0.8421519770146672,0.012552333194374344,,0.012552333194374344,-0.7846591336679869,-0.07475071,339.0
WDAY,0.007986239390081315,0.0,-0.575,0.15,0.06146,0.01812,0.75503,0.062280003,0.07191,7.689938,7.1988325,64949219328.0,-0.09476147175435501,-0.02794698914857674,-0.10350267549849335,-0.05331116060383434,0.38512385782015024,1.0,0.38512385782015024,2489813.3333333335,-1.4354048892785622,-1.2187553656733638,-1.1846128757964736,0.9041557522138908,-0.731332497375109,-1.0779539108671343,1.4254583885632934,-0.8653504077398702,-1.1173369844788938,-1.1462292160034666,-0.34552586367055843,-0.019001644835827752,-0.6706954708024824,-0.20486799541881728,-0.4474590540637644,0.9623502025161998,,0.9623502025161998,-0.44687211214070255,-0.07504851,340.0
TECH,0.015765766120850587,0.51,0.294,0.09,0.07825,0.05683,0.66220003,0.13222,0.17761,8.216237,4.722687,9826750464.0,-0.13878521402744215,-0.14890996936991785,-0.1897595234962648,-0.07718618560285784,0.3081266525523395,1.0,0.3081266525523395,1994370.0,-1.129895880874161,-0.8914410994475993,0.06699169913812854,0.2618116312700518,-0.6514689719686461,-0.19309224151417195,0.9946495375116832,-0.12702710044755508,-0.21850717409851628,-1.3107996536287034,0.019717263781513197,-0.7565397061871282,-0.8633185062833917,-1.0252806047427188,-1.2431614818626504,-0.07305763407378828,,-0.07305763407378828,-0.540231240050213,-0.07564976,341.0
MGM,0.07556675253316757,0.0,-0.438,-0.006,0.26327,0.02456,0.45515,0.0433,0.080570005,0.5260332,3.0922015,9169638400.0,-0.2589827396966684,-0.11532036548836089,-0.14022735761776173,-0.07593828292446225,0.45328100031095414,1.0,0.45328100031095414,5606003.333333333,1.2185426157984294,-1.2187553656733638,-0.9872943179529287,-0.7659389622400906,0.22859948965754393,-0.9307436512279434,0.03376389320412239,-1.0657132786072805,-1.0436958241000562,1.093879444741726,0.26022155696026805,-0.7653318587840818,-1.3892350017071529,-0.7974643380121927,-0.7862370108376913,1.8788826819627147,,1.8788826819627147,0.14032880717130156,-0.07606553,342.0
NWSA,0.02779837173817381,0.74,0.383,0.048,0.0619,0.03433,0.51546,0.04038,0.16488001,1.5655847,1.8801392,16051939328.0,0.03163438897500459,0.04316336399829046,-0.06843751889264815,-0.07763897110307683,0.29948636635534603,1.0,0.29948636635534603,3371256.6666666665,-0.6573646411356046,-0.7438287833065682,0.19517674766422705,-0.18782925339063547,-0.7292395878349753,-0.7074138008125871,0.3136528321634116,-1.096538330791563,-0.3267578315994065,0.7688181292367158,0.4390064567647226,-0.6732467437904672,-0.11765856142562288,0.2774269205001998,-0.12398989317882181,-0.1892465270034825,,-0.1892465270034825,-0.2807768690217751,-0.07665375,343.0
FTV,0.032017365194325714,0.43,-0.189,0.023,0.08118,0.04211,0.5987,0.13365,0.17108,4.024965,2.468437,25082773504.0,-0.13386808045071452,0.007345529867112122,-0.05743285563595879,-0.07965377598682966,0.26150653220612297,1.0,0.26150653220612297,2922910.0,-0.4916809752956686,-0.9427845137575231,-0.6286642383686756,-0.45547263711723507,-0.6375320970763927,-0.5295728349751795,0.6999561861506645,-0.11193127009703333,-0.274035638259196,-0.00021485820556706127,0.3522297595370462,-0.5524142762356246,-0.8418039065126812,0.03449802848612597,-0.022474042858356174,-0.6999743874980966,,-0.6999743874980966,-0.3652613115099223,-0.07676182,344.0
BSX,0.012865376036158088,0.0,0.12,0.224,0.08889,0.05035,0.68412,0.11071,0.17321,8.561939,6.5808725,143386787840.0,0.4712295929006429,0.15901230514009845,0.07287992801949139,-0.08140298056368944,0.2621615777769145,1.0,0.2621615777769145,7944833.333333333,-1.2437968069106657,-1.2187553656733638,-0.18361727213761456,1.6963801680446258,-0.6008586139981421,-0.3412168505921155,1.0963765669482513,-0.35409794718862225,-0.2559229845590049,-1.4188985278958401,-0.2543738521913129,1.0304922078466683,1.805761806560007,1.063154354758582,1.1796357111469338,-0.6911657649648231,,-0.6911657649648231,0.5810474816149314,-0.077245556,345.0
PANW,0.009707140898033813,0.0,-0.575,0.143,0.23378,0.0357,0.73857003,0.14637,0.11141,11.762134,18.887506,120727306240.0,0.2569971005565366,0.05655345001323142,-0.08468455302151356,-0.07314593454054585,0.3869762124704873,1.0,0.3869762124704873,5621586.666666667,-1.3678235399945786,-1.2187553656733638,-1.1846128757964736,0.8292156047704429,0.08832698434267873,-0.6760973325353058,1.3490703345324242,0.022347724349567152,-0.7814450496631425,-2.4195796837332906,-2.069660275362501,0.7273085791938508,0.8684013995782162,0.3682430973709072,-0.27386558190331095,0.9872594510328432,,0.9872594510328432,0.1432652608725454,-0.07780535,346.0
NVDA,0.024163721390939193,0.03,0.836,0.284,0.84264,0.1674,0.74988997,0.3482,0.44182998,11.762134,22.599636,297457188864.0,0.33912051751295125,0.021399815005130884,-0.12654371025021416,-0.07212762147090612,0.4886848394536477,1.0,0.4886848394536477,20935693.333333332,-0.8001006277719737,-1.1995015853071422,0.8476242418476271,2.3387242889884643,2.9844381266284965,2.334398194558084,1.4016043420881001,2.152971108717284,2.028312073981968,-2.4195796837332906,-2.617216939826952,3.0919525746386016,1.2277270961553437,0.12981903265753153,-0.6600080599283936,2.3549702537936,,2.3549702537936,3.0289870920538142,-0.07866981,347.0
TYL,0.010703255245237266,0.0,0.634,0.125,0.08315,0.04166,0.43772,0.12304,0.18607001,11.335524,7.143419,24233115648.0,0.33771818365807027,-0.03393517946274782,-0.09862086448793439,-0.07683486513798243,0.2849584113146705,1.0,0.2849584113146705,570043.3333333334,-1.3287052340868577,-1.2187553656733638,0.556687390136707,0.6365123684872913,-0.6281615702717035,-0.5398592661611478,-0.04712591289868659,-0.22393599738307338,-0.14656668985900714,-2.2861813789762944,-0.3373521113433768,-0.5637826895313397,1.2215912751202032,-0.24548196534405944,-0.402425309342911,-0.3846089229037277,,-0.3846089229037277,-0.8086249926992072,-0.07880932,348.0
CSX,0.05964678130459917,1.73,-0.148,-0.038,0.28336,0.07967,0.48652,0.23865,0.35377,3.9104226,4.5607905,56857546752.0,-0.1940567002282516,-0.09621675380977279,-0.10346998556561127,-0.08467877943386959,0.28380002667346693,1.0,0.28380002667346693,14601940.0,0.5933510338182768,-0.10845403122126064,-0.5696126991600234,-1.108522493410138,0.32415983661500886,0.32900128801364165,0.179346980837233,0.9965038255706586,1.2794858192468697,0.035601840846958034,0.043597760296578254,-0.12726813992908576,-1.105155317463563,-0.6678970615110479,-0.44715749587374654,-0.40018611860993414,,-0.40018611860993414,1.8354829154699717,-0.07954851,349.0
AMP,0.06800733146236097,1.22,1.966,0.115,0.68314004,0.02264,0.57799,0.18972,0.36953998,2.7180839,8.936612,48724373504.0,0.18091424348705543,0.12222537012512014,-0.11552524698847455,-0.07787647557238275,0.3377491144821338,1.0,0.3377491144821338,570043.3333333334,0.9216773545327113,-0.43576829744702517,2.4751422736958437,0.5294550149966515,2.2257586085945604,-0.9746324242880748,0.6038444314524903,0.4799730709895142,1.4135873153027105,0.4084387674922792,-0.6018565273581719,-0.2360899135830188,0.5355057818936926,0.8136526866495276,-0.5583649072803215,0.3252857748138064,,0.3252857748138064,-0.8086249926992072,-0.081081934,350.0
CPAY,0.04128929114751404,0.0,-0.011,0.104,0.31228,0.06565,0.78134,0.25254,0.44182998,5.9715943,7.5928707,23734632448.0,0.1302311364855404,0.10480359716437304,-0.07435620451626712,-0.08060309336353977,0.3114732989492549,1.0,0.3114732989492549,570043.3333333334,-0.12756410778058108,-1.2187553656733638,-0.3722941413164786,0.41169192615694755,0.46172107275288266,0.00852180973080684,1.547558835985262,1.143133953940413,2.028312073981968,-0.6089137837119963,-0.40364835465648186,-0.5704523895741892,0.3137451269799061,0.6954922198056936,-0.17858860191222758,-0.02805413175692586,,-0.02805413175692586,-0.8086249926992072,-0.08168584,351.0
MAS,0.05347746007947714,1.76,-0.007,-0.029,0.84264,0.16524,0.3628,0.10501,0.16410999,1.9040017,-10.355988,14904524800.0,-0.04883845479876325,-0.10221774527444416,-0.11030994965870344,-0.07981096711455249,0.2836909588150856,1.0,0.2836909588150856,1725176.6666666667,0.3510762431731547,-0.08920025085503917,-0.3665330155400247,-1.0121708752685623,2.9844381266284965,2.2850233248654366,-0.39481749483915973,-0.4142701380962969,-0.3333057685018576,0.6629972293493518,2.243892868499962,-0.6885991382674883,-0.4697622818528677,-0.7085978532495842,-0.5102548169707483,-0.40165279152222133,,-0.40165279152222133,-0.5909568289282967,-0.08174361,352.0
HSIC,0.0432133722916289,0.0,2.51,0.058,0.079679996,0.044850003,0.31689,0.030769998,0.04857,0.69158155,2.5826046,9169638400.0,-0.06318017969483225,0.03535284915420833,-0.08158746607103451,-0.0857512354777138,0.26616806792600384,1.0,0.26616806792600384,2427223.3333333335,-0.05200371152881451,-1.2187553656733638,3.2586553792935695,-0.0807718998999956,-0.6446670349896623,-0.46693982984440907,-0.607878366794407,-1.197986554470008,-1.3158108517852136,1.0421135010336133,0.33538950064365847,-0.7653318587840818,-0.5325135710635025,0.2244533177361868,-0.24529556499677962,-0.6372891173234063,,-0.6372891173234063,-0.4586662920654627,-0.08196612,353.0
VMC,0.029915268591546675,0.85,0.297,0.011,0.11766,0.056009997,0.26957,0.12294,0.20381,4.1198335,3.7638714,30559686656.0,-0.13455485354819208,-0.017101952007062438,-0.17071733516026055,-0.12120747317993208,0.3061200936520981,1.0,0.3061200936520981,1209230.0,-0.5742321986426163,-0.673231588630423,0.07131254347046893,-0.5839414613060029,-0.46401086974895017,-0.21183647358481097,-0.8274828203104668,-0.22499164985513787,0.004286970007121328,-0.029879650579958516,0.16114708218024393,-0.47913323510008066,-0.8448088377586926,-0.13131321689729208,-1.067501046299857,-0.10004052004559799,,-0.10004052004559799,-0.6881795133546735,-0.08320847,354.0
HST,0.06639839060924906,5.23,-0.2,0.076,0.10395,0.03845,0.29116,0.12247,0.11525,1.856231,1.5771102,10563810304.0,-0.2473953895598383,-0.10842676804369811,-0.1988434929619961,-0.08583688929320155,0.34207559103040924,1.0,0.34207559103040924,9587503.333333334,0.8584928008153996,2.137820344837908,-0.6445073342539237,0.11193133638315605,-0.5292240283744775,-0.6132358086210551,-0.727287128184268,-0.22995321647384084,-0.7487912514430795,0.6779348313677176,0.4837046619665873,-0.7466778531769752,-1.3385353010163097,-0.7507095849724146,-1.326959310391234,0.38346538935080254,,0.38346538935080254,0.8905848763585928,-0.0836442,355.0
NWS,0.024209167009286905,0.65,0.383,0.048,0.0619,0.03433,0.51546,0.04038,0.16488001,1.5650808,2.158885,16046772224.0,0.1426594989164307,0.14394712998011427,-0.032948285515528974,-0.08665754436214479,0.2997183066602986,1.0,0.2997183066602986,904793.3333333334,-0.7983159374844758,-0.8015901244052325,0.19517674766422705,-0.18782925339063547,-0.7292395878349753,-0.7074138008125871,0.3136528321634116,-1.096538330791563,-0.3267578315994065,0.768975695645771,0.3978901379716106,-0.6733158795883641,0.36812462254038436,0.9609771461588251,0.20339129236629083,-0.18612754614523389,,-0.18612754614523389,-0.7455461984858589,-0.08380775,356.0
DIS,0.031224655337570687,1.01,0.346,0.048,0.05905,0.04251,0.36740002,0.060700003,0.16784,1.9277463,1.7515137,178320392192.0,-0.1152518159693624,0.10948577261970094,-0.13552846834735555,-0.09695142032249082,0.2783993931632843,1.0,0.2783993931632843,10058493.333333334,-0.522811404005652,-0.5705447600105752,0.14188633423202876,-0.18782925339063547,-0.7427959337199317,-0.5204293405876522,-0.3734695472849978,-0.8820297167984887,-0.30158728050737427,0.6555724399934226,0.45797932402558683,1.4979034715430632,-0.7603496459577885,0.7272483469744271,-0.742890683129114,-0.4728102903515452,,-0.4728102903515452,0.9793361274012959,-0.0839572,357.0
NRG,0.05231155885620568,1.85,0.431,0.002,0.4179,0.05698,0.21436001,0.03999,0.1443,0.6716602,10.363972,18893801472.0,0.5156492930530967,0.20596268225983683,0.003366984452775057,-0.07081632586327491,0.3951520129998945,1.0,0.3951520129998945,3197070.0,0.3052902540061864,-0.031438909756374804,0.26431025698167343,-0.6802930794475787,0.9641144946367773,-0.1896634311188491,-1.0837034391307778,-1.1006553754326143,-0.501761866470989,1.048342783794146,-0.8123988522740497,-0.6352226577959759,2.0001173301191235,1.3815879890081955,0.5383925027130689,1.0972022458278092,,1.0972022458278092,-0.313599826158073,-0.08418433,358.0
